0,1,2,3
9499.0,40.672863,-73.954384,1.0
9500.0,40.674236,-73.953888,1.0
9501.0,40.675964,-73.953262,1.0
9502.0,40.676987,-73.952934,1.0
9503.0,40.677433,-73.955063,1.0
9504.0,40.676826,-73.949982,1.0
9505.0,40.678802,-73.955284,1.0
9506.0,40.678143,-73.95845,1.0
9507.0,40.676651,-73.946701,1.0
9508.0,40.680473,-73.955643,1.0
9509.0,40.678806,-73.961617,1.0
9510.0,40.642979,-73.878334,1.0
9511.0,40.646439,-73.879944,4.0
9512.0,40.647942,-73.881622,1.0
9513.0,40.650185,-73.884125,1.0
9514.0,40.652039,-73.882332,1.0
9515.0,40.65144,-73.885094,1.0
9516.0,40.653198,-73.881508,1.0
9517.0,40.651993,-73.888367,1.0
9518.0,40.654907,-73.882225,1.0
9519.0,40.656616,-73.882652,1.0
9520.0,40.657936,-73.883636,1.0
9521.0,40.659374,-73.884705,1.0
9522.0,40.661022,-73.885948,1.0
9523.0,40.662323,-73.886909,1.0
9524.0,40.663784,-73.888832,1.0
9525.0,40.66283,-73.890976,1.0
9526.0,40.664288,-73.88768,1.0
9527.0,40.662167,-73.893219,1.0
9528.0,40.661934,-73.893028,1.0
9529.0,40.665043,-73.885941,1.0
9530.0,40.663097,-73.893501,1.0
9531.0,40.660233,-73.891762,1.0
9532.0,40.661259,-73.894531,1.0
9533.0,40.665218,-73.894051,1.0
9534.0,40.658337,-73.890251,1.0
9535.0,40.66658,-73.894394,1.0
9536.0,40.668118,-73.894783,1.0
9537.0,40.669666,-73.89518,1.0
9538.0,40.670902,-73.8955,1.0
9539.0,40.672249,-73.895844,1.0
9540.0,40.674706,-73.896507,1.0
9541.0,40.67432,-73.896378,1.0
9542.0,40.677662,-73.898727,1.0
9543.0,40.677433,-73.900803,1.0
9544.0,40.67712,-73.900307,1.0
9545.0,40.675877,-73.896698,1.0
9546.0,40.678524,-73.896904,1.0
9547.0,40.678139,-73.903572,1.0
9548.0,40.678608,-73.903664,1.0
9549.0,40.67878,-73.903442,1.0
9550.0,40.676224,-73.893806,1.0
9551.0,40.680054,-73.893555,1.0
9552.0,40.678391,-73.903549,1.0
9553.0,40.678295,-73.896996,1.0
9554.0,40.681648,-73.908409,1.0
9555.0,40.671577,-73.895905,1.0
9556.0,40.679253,-73.89492,1.0
9557.0,40.670322,-73.895592,1.0
9558.0,40.669083,-73.895264,1.0
9559.0,40.667549,-73.894875,1.0
9560.0,40.666035,-73.894493,1.0
9561.0,40.664291,-73.894051,1.0
9562.0,40.662922,-73.893692,1.0
9563.0,40.66201,-73.892555,1.0
9564.0,40.66156,-73.893013,1.0
9565.0,40.66267,-73.89106,1.0
9566.0,40.661129,-73.894562,1.0
9567.0,40.659657,-73.891563,1.0
9568.0,40.663414,-73.889374,1.0
9569.0,40.660519,-73.895927,1.0
9570.0,40.663727,-73.888664,1.0
9571.0,40.661701,-73.886711,1.0
9572.0,40.664845,-73.886101,1.0
9573.0,40.660816,-73.886063,1.0
9574.0,40.665577,-73.884399,1.0
9575.0,40.658718,-73.884445,1.0
9576.0,40.657265,-73.883369,1.0
9577.0,40.656349,-73.882683,1.0
9578.0,40.654793,-73.882408,1.0
9579.0,40.653461,-73.88192,1.0
9580.0,40.65152,-73.883263,1.0
9581.0,40.650379,-73.884735,1.0
9582.0,40.64761,-73.881737,4.0
9583.0,40.652279,-73.886147,1.0
9584.0,40.646145,-73.880112,1.0
9585.0,40.651737,-73.888336,1.0
9586.0,40.644299,-73.878143,1.0
9587.0,40.64299,-73.878326,1.0
9588.0,40.643192,-73.875549,1.0
9589.0,40.724171,-73.898819,1.0
9590.0,40.722679,-73.90229,1.0
9591.0,40.721951,-73.90432,1.0
9592.0,40.70734,-73.904327,1.0
9593.0,40.701057,-73.904549,1.0
9594.0,40.701721,-73.905746,1.0
9595.0,40.702793,-73.907539,1.0
9596.0,40.703243,-73.908295,1.0
9597.0,40.704357,-73.910187,1.0
9598.0,40.705231,-73.911674,1.0
9599.0,40.706116,-73.913155,1.0
9600.0,40.7076,-73.915672,1.0
9601.0,40.704155,-73.919464,1.0
9602.0,40.707443,-73.913757,1.0
9603.0,40.706364,-73.917259,1.0
9604.0,40.700893,-73.922676,1.0
9605.0,40.705212,-73.918404,1.0
9606.0,40.702461,-73.921135,1.0
9607.0,40.708565,-73.912613,1.0
9608.0,40.699738,-73.923813,1.0
9609.0,40.697777,-73.925735,1.0
9610.0,40.693966,-73.929695,1.0
9611.0,40.69595,-73.927521,1.0
9612.0,40.693699,-73.931618,1.0
9613.0,40.694977,-73.928734,1.0
9614.0,40.693031,-73.937469,1.0
9615.0,40.693375,-73.93454,1.0
9616.0,40.692692,-73.940407,1.0
9617.0,40.691338,-73.952194,1.0
9618.0,40.692364,-73.943237,1.0
9619.0,40.690914,-73.955849,1.0
9620.0,40.691715,-73.948891,1.0
9621.0,40.692043,-73.946053,1.0
9622.0,40.690361,-73.960716,1.0
9623.0,40.690762,-73.957176,1.0
9624.0,40.689541,-73.969521,1.0
9625.0,40.69001,-73.963722,1.0
9626.0,40.689991,-73.981255,1.0
9627.0,40.689678,-73.966583,1.0
9628.0,40.689632,-73.972,1.0
9629.0,40.690041,-73.982697,1.0
9630.0,40.689911,-73.979103,1.0
9631.0,40.689751,-73.974945,1.0
9632.0,40.689831,-73.976997,1.0
9633.0,40.689678,-73.982796,1.0
9634.0,40.688663,-73.980148,1.0
9635.0,40.585468,-73.96624,1.0
9636.0,40.581417,-73.967278,1.0
9637.0,40.591099,-73.965805,1.0
9638.0,40.586655,-73.96682,1.0
9639.0,40.586674,-73.965477,1.0
9640.0,40.580154,-73.968086,1.0
9641.0,40.580502,-73.967148,1.0
9642.0,40.590771,-73.968781,1.0
9643.0,40.58638,-73.969322,1.0
9644.0,40.58704,-73.962158,1.0
9645.0,40.579418,-73.971626,1.0
9646.0,40.580967,-73.964966,1.0
9647.0,40.57592,-73.972961,1.0
9648.0,40.579983,-73.972702,1.0
9649.0,40.580097,-73.974525,1.0
9650.0,40.640968,-73.947136,1.0
9651.0,40.641087,-73.945213,1.0
9652.0,40.641197,-73.943321,1.0
9653.0,40.641323,-73.941399,1.0
9654.0,40.641438,-73.939499,1.0
9655.0,40.641613,-73.936661,1.0
9656.0,40.641792,-73.933762,1.0
9657.0,40.641911,-73.931862,1.0
9658.0,40.642094,-73.928909,1.0
9659.0,40.642239,-73.92662,1.0
9660.0,40.642292,-73.925682,1.0
9661.0,40.644535,-73.924881,1.0
9662.0,40.646503,-73.924522,1.0
9663.0,40.642239,-73.925285,1.0
9664.0,40.646698,-73.922646,1.0
9665.0,40.64835,-73.924187,1.0
9666.0,40.639854,-73.925697,1.0
9667.0,40.646805,-73.92083,1.0
9668.0,40.650356,-73.923553,1.0
9669.0,40.647179,-73.919815,1.0
9670.0,40.648212,-73.918205,1.0
9671.0,40.649807,-73.916504,1.0
9672.0,40.651405,-73.918289,1.0
9673.0,40.648045,-73.914543,1.0
9674.0,40.652954,-73.919556,1.0
9675.0,40.653114,-73.920189,1.0
9676.0,40.646259,-73.912514,1.0
9677.0,40.654095,-73.917801,1.0
9678.0,40.652393,-73.922295,1.0
9679.0,40.656403,-73.914223,1.0
9680.0,40.654179,-73.921387,1.0
9681.0,40.654816,-73.916679,1.0
9682.0,40.651657,-73.930573,1.0
9683.0,40.652454,-73.924194,1.0
9684.0,40.655857,-73.915077,1.0
9685.0,40.656082,-73.913132,1.0
9686.0,40.655594,-73.912567,1.0
9687.0,40.65588,-73.909477,1.0
9688.0,40.656281,-73.90686,1.0
9689.0,40.65654,-73.913628,1.0
9690.0,40.656048,-73.907379,1.0
9691.0,40.656006,-73.908707,1.0
9692.0,40.624619,-73.917671,1.0
9693.0,40.617352,-73.915863,1.0
9694.0,40.627014,-73.917923,1.0
9695.0,40.629196,-73.918159,1.0
9696.0,40.632774,-73.918564,1.0
9697.0,40.634392,-73.918724,1.0
9698.0,40.634262,-73.91935,1.0
9699.0,40.633636,-73.916451,1.0
9700.0,40.636349,-73.91217,1.0
9701.0,40.636292,-73.918922,1.0
9702.0,40.632919,-73.9282,1.0
9703.0,40.633442,-73.920616,1.0
9704.0,40.634193,-73.915428,1.0
9705.0,40.632725,-73.918579,1.0
9706.0,40.635345,-73.913719,1.0
9707.0,40.63726,-73.910767,1.0
9708.0,40.637901,-73.919106,1.0
9709.0,40.640709,-73.919403,1.0
9710.0,40.642452,-73.919571,1.0
9711.0,40.645386,-73.919899,1.0
9712.0,40.647484,-73.920113,1.0
9713.0,40.648312,-73.920212,1.0
9714.0,40.651268,-73.920525,1.0
9715.0,40.653137,-73.920731,1.0
9716.0,40.655094,-73.922379,1.0
9717.0,40.656334,-73.923759,1.0
9718.0,40.65786,-73.925011,1.0
9719.0,40.65794,-73.925545,1.0
9720.0,40.658783,-73.923592,1.0
9721.0,40.65963,-73.927429,1.0
9722.0,40.65974,-73.922112,1.0
9723.0,40.66077,-73.920509,1.0
9724.0,40.661526,-73.920387,1.0
9725.0,40.662899,-73.921387,1.0
9726.0,40.662727,-73.920288,1.0
9727.0,40.665688,-73.922318,1.0
9728.0,40.661804,-73.919266,1.0
9729.0,40.747643,-73.982956,1.0
9730.0,40.576992,-73.981415,1.0
9731.0,40.576881,-73.98304,1.0
9732.0,40.576649,-73.985168,1.0
9733.0,40.57653,-73.986214,1.0
9734.0,40.576298,-73.988358,1.0
9735.0,40.576115,-73.989967,1.0
9736.0,40.575821,-73.992683,1.0
9737.0,40.575596,-73.99472,1.0
9738.0,40.575359,-73.996841,1.0
9739.0,40.575676,-73.992775,1.0
9740.0,40.575905,-73.990707,1.0
9741.0,40.576134,-73.988609,1.0
9742.0,40.578308,-73.991997,1.0
9743.0,40.576366,-73.986496,1.0
9744.0,40.576569,-73.984451,1.0
9745.0,40.576992,-73.98143,1.0
9746.0,40.576973,-73.9814,1.0
9747.0,40.579067,-73.98201,1.0
9748.0,40.581459,-73.982483,1.0
9749.0,40.577198,-73.981667,1.0
9750.0,40.579445,-73.980118,1.0
9751.0,40.616425,-73.978134,1.0
9752.0,40.615376,-73.976387,1.0
9753.0,40.617821,-73.980446,1.0
9754.0,40.614017,-73.973549,1.0
9755.0,40.619118,-73.982582,1.0
9756.0,40.614246,-73.971474,1.0
9757.0,40.614384,-73.970146,1.0
9758.0,40.616909,-73.968979,1.0
9759.0,40.617352,-73.965393,1.0
9760.0,40.617504,-73.963989,1.0
9761.0,40.617722,-73.96199,1.0
9762.0,40.621445,-73.950363,1.0
9763.0,40.621754,-73.947517,1.0
9764.0,40.621975,-73.945526,1.0
9765.0,40.622276,-73.942757,1.0
9766.0,40.596741,-73.985291,1.0
9767.0,40.595562,-73.98349,1.0
9768.0,40.597954,-73.987335,1.0
9769.0,40.593719,-73.980431,1.0
9770.0,40.597458,-73.985512,1.0
9771.0,40.599308,-73.989578,1.0
9772.0,40.592785,-73.978889,1.0
9773.0,40.59898,-73.985985,1.0
9774.0,40.59581,-73.983231,1.0
9775.0,40.599339,-73.985863,1.0
9776.0,40.591682,-73.977051,1.0
9777.0,40.590149,-73.973534,1.0
9778.0,40.589733,-73.974304,1.0
9779.0,40.590412,-73.97081,1.0
9780.0,40.58762,-73.974464,1.0
9781.0,40.590626,-73.968887,1.0
9782.0,40.590816,-73.967102,1.0
9783.0,40.590996,-73.965546,1.0
9784.0,40.584782,-73.966957,1.0
9785.0,40.581615,-73.9674,1.0
9786.0,40.586548,-73.966599,1.0
9787.0,40.580509,-73.967697,1.0
9788.0,40.580395,-73.966949,1.0
9789.0,40.586227,-73.969543,1.0
9790.0,40.58078,-73.965141,1.0
9791.0,40.576332,-73.970245,1.0
9792.0,40.615597,-73.976479,1.0
9793.0,40.614368,-73.974442,1.0
9794.0,40.752506,-73.98175,1.0
9795.0,40.719425,-73.990494,1.0
9796.0,40.718624,-73.988884,1.0
9797.0,40.709633,-73.95961,1.0
9798.0,40.590565,-73.970627,1.0
9799.0,40.590343,-73.97261,1.0
9800.0,40.590191,-73.973999,1.0
9801.0,40.591331,-73.976112,1.0
9802.0,40.592442,-73.977974,1.0
9803.0,40.58902,-73.974052,1.0
9804.0,40.593826,-73.98024,1.0
9805.0,40.58585,-73.974182,1.0
9806.0,40.595116,-73.982376,1.0
9807.0,40.596111,-73.981689,1.0
9808.0,40.595997,-73.989304,1.0
9809.0,40.600655,-73.985901,1.0
9810.0,40.689709,-73.983101,1.0
9811.0,40.688976,-73.981277,1.0
9812.0,40.695698,-73.987244,1.0
9813.0,40.687141,-73.976685,1.0
9814.0,40.687786,-73.978226,1.0
9815.0,40.687855,-73.968346,1.0
9816.0,40.686073,-73.974022,1.0
9817.0,40.687183,-73.974205,1.0
9818.0,40.688866,-73.959595,1.0
9819.0,40.687508,-73.971344,1.0
9820.0,40.688198,-73.965385,1.0
9821.0,40.685879,-73.972549,1.0
9822.0,40.68478,-73.970795,1.0
9823.0,40.689434,-73.954681,1.0
9824.0,40.688541,-73.962425,1.0
9825.0,40.689117,-73.957428,1.0
9826.0,40.689857,-73.950966,1.0
9827.0,40.691212,-73.93927,1.0
9828.0,40.690231,-73.947777,1.0
9829.0,40.69154,-73.93634,1.0
9830.0,40.690884,-73.942101,1.0
9831.0,40.690556,-73.944946,1.0
9832.0,40.692219,-73.930489,1.0
9833.0,40.691883,-73.933411,1.0
9834.0,40.692493,-73.928108,1.0
9835.0,40.693054,-73.927467,1.0
9836.0,40.698402,-73.924942,1.0
9837.0,40.694012,-73.926529,1.0
9838.0,40.699505,-73.923866,1.0
9839.0,40.696342,-73.926964,1.0
9840.0,40.695335,-73.927956,1.0
9841.0,40.701317,-73.922089,1.0
9842.0,40.704487,-73.918961,1.0
9843.0,40.702904,-73.920532,1.0
9844.0,40.707493,-73.915894,1.0
9845.0,40.705669,-73.917755,1.0
9846.0,40.703175,-73.917137,1.0
9847.0,40.704384,-73.919464,1.0
9848.0,40.706951,-73.914818,1.0
9849.0,40.706718,-73.916687,1.0
9850.0,40.702309,-73.915924,1.0
9851.0,40.705635,-73.912598,1.0
9852.0,40.707874,-73.913116,1.0
9853.0,40.704777,-73.911156,1.0
9854.0,40.709011,-73.91259,1.0
9855.0,40.703884,-73.909645,1.0
9856.0,40.670227,-73.923233,1.0
9857.0,40.670383,-73.925995,1.0
9858.0,40.670685,-73.925308,1.0
9859.0,40.670525,-73.928596,1.0
9860.0,40.673264,-73.925056,1.0
9861.0,40.670334,-73.927727,1.0
9862.0,40.670647,-73.930817,1.0
9863.0,40.67083,-73.93412,1.0
9864.0,40.670986,-73.93689,1.0
9865.0,40.671124,-73.939659,1.0
9866.0,40.671249,-73.941879,1.0
9867.0,40.671402,-73.944641,1.0
9868.0,40.671555,-73.947449,1.0
9869.0,40.67168,-73.950195,1.0
9870.0,40.671833,-73.952965,1.0
9871.0,40.672867,-73.954735,1.0
9872.0,40.673424,-73.957397,1.0
9873.0,40.674019,-73.960251,1.0
9874.0,40.674591,-73.962982,1.0
9875.0,40.676899,-73.963501,1.0
9876.0,40.678841,-73.963875,1.0
9877.0,40.680511,-73.964188,1.0
9878.0,40.681583,-73.965958,1.0
9879.0,40.682014,-73.968071,1.0
9880.0,40.703629,-73.799232,1.0
9881.0,40.703178,-73.8004,1.0
9882.0,40.702011,-73.804611,1.0
9883.0,40.701778,-73.807022,1.0
9884.0,40.702106,-73.810951,1.0
9885.0,40.702374,-73.812538,1.0
9886.0,40.702431,-73.815071,1.0
9887.0,40.702385,-73.816956,1.0
9888.0,40.702332,-73.818275,1.0
9889.0,40.702255,-73.820404,1.0
9890.0,40.702007,-73.820709,1.0
9891.0,40.703186,-73.820641,1.0
9892.0,40.701782,-73.82206,1.0
9893.0,40.703655,-73.823036,1.0
9894.0,40.704456,-73.826042,1.0
9895.0,40.704945,-73.827759,1.0
9896.0,40.705379,-73.8293,1.0
9897.0,40.705952,-73.831314,1.0
9898.0,40.706875,-73.834534,1.0
9899.0,40.707745,-73.836784,1.0
9900.0,40.708412,-73.838608,1.0
9901.0,40.709305,-73.843864,1.0
9902.0,40.709606,-73.845909,1.0
9903.0,40.7099,-73.847748,1.0
9904.0,40.710304,-73.850296,1.0
9905.0,40.710648,-73.852409,1.0
9906.0,40.710972,-73.854469,1.0
9907.0,40.711239,-73.856232,1.0
9908.0,40.711334,-73.856918,1.0
9909.0,40.711662,-73.858971,1.0
9910.0,40.695995,-73.988159,1.0
9911.0,40.599918,-73.942665,1.0
9912.0,40.589321,-73.941399,1.0
9913.0,40.666294,-73.882729,1.0
9914.0,40.66692,-73.881287,1.0
9915.0,40.667599,-73.879715,1.0
9916.0,40.668137,-73.878441,1.0
9917.0,40.668896,-73.876312,1.0
9918.0,40.669239,-73.873932,1.0
9919.0,40.66774,-73.872749,1.0
9920.0,40.666862,-73.872101,1.0
9921.0,40.667797,-73.86985,1.0
9922.0,40.668468,-73.868042,1.0
9923.0,40.666237,-73.872261,1.0
9924.0,40.668152,-73.87027,4.0
9925.0,40.668724,-73.866234,1.0
9926.0,40.669479,-73.87059,1.0
9927.0,40.66917,-73.863045,1.0
9928.0,40.669125,-73.862854,1.0
9929.0,40.669743,-73.859352,1.0
9930.0,40.66925,-73.860939,1.0
9931.0,40.667648,-73.862473,1.0
9932.0,40.670097,-73.856544,1.0
9933.0,40.668064,-73.86097,1.0
9934.0,40.670856,-73.851364,1.0
9935.0,40.66573,-73.834633,1.0
9936.0,40.663826,-73.823143,1.0
9937.0,40.661407,-73.824036,1.0
9938.0,40.658405,-73.811073,1.0
9939.0,40.657036,-73.810646,1.0
9940.0,40.654697,-73.809273,4.0
9941.0,40.652515,-73.806961,1.0
9942.0,40.649429,-73.804764,1.0
9943.0,40.644791,-73.799545,1.0
9944.0,40.646908,-73.779564,1.0
9945.0,40.674152,-73.924973,1.0
9946.0,40.673763,-73.924568,1.0
9947.0,40.670513,-73.931076,1.0
9948.0,40.671307,-73.922287,1.0
9949.0,40.674809,-73.92543,1.0
9950.0,40.673637,-73.922272,1.0
9951.0,40.673912,-73.927353,1.0
9952.0,40.674931,-73.927635,1.0
9953.0,40.675083,-73.930382,1.0
9954.0,40.675228,-73.93309,1.0
9955.0,40.675381,-73.935936,1.0
9956.0,40.675564,-73.939323,1.0
9957.0,40.676445,-73.93589,1.0
9958.0,40.675716,-73.942039,1.0
9959.0,40.677952,-73.935745,1.0
9960.0,40.675869,-73.944862,1.0
9961.0,40.676018,-73.947594,1.0
9962.0,40.67617,-73.950325,1.0
9963.0,40.676384,-73.953476,1.0
9964.0,40.676941,-73.956139,1.0
9965.0,40.677654,-73.959511,1.0
9966.0,40.678192,-73.962082,1.0
9967.0,40.678673,-73.964363,1.0
9968.0,40.679573,-73.968674,1.0
9969.0,40.680206,-73.971748,1.0
9970.0,40.680893,-73.97496,1.0
9971.0,40.681015,-73.975693,1.0
9972.0,40.681477,-73.976883,1.0
9973.0,40.682762,-73.980133,1.0
9974.0,40.683403,-73.981827,1.0
9975.0,40.684193,-73.983841,1.0
9976.0,40.685207,-73.986458,1.0
9977.0,40.68605,-73.988609,1.0
9978.0,40.686974,-73.990227,1.0
9979.0,40.688713,-73.988998,1.0
9980.0,40.685738,-73.991066,1.0
9981.0,40.690514,-73.987724,1.0
9982.0,40.689564,-73.992203,1.0
9983.0,40.683792,-73.992378,1.0
9984.0,40.690094,-73.994156,1.0
9985.0,40.716843,-73.921082,1.0
9986.0,40.717663,-73.918137,1.0
9987.0,40.718452,-73.915283,1.0
9988.0,40.71909,-73.912987,1.0
9989.0,40.719662,-73.910889,1.0
9990.0,40.720486,-73.90802,1.0
9991.0,40.721264,-73.905846,1.0
9992.0,40.721714,-73.904579,1.0
9993.0,40.722687,-73.901817,1.0
9994.0,40.721268,-73.903748,1.0
9995.0,40.721718,-73.904335,1.0
9996.0,40.720894,-73.904175,1.0
9997.0,40.733295,-73.870857,1.0
9998.0,40.732323,-73.868034,1.0
9999.0,40.730621,-73.862946,1.0
10000.0,40.609352,-73.922958,1.0
10001.0,40.613201,-73.917168,1.0
10002.0,40.617802,-73.916672,1.0
10003.0,40.619221,-73.917343,1.0
10004.0,40.621613,-73.91761,1.0
10005.0,40.623775,-73.917831,1.0
10006.0,40.626076,-73.918091,1.0
10007.0,40.628414,-73.918335,1.0
10008.0,40.631279,-73.918686,1.0
10009.0,40.633991,-73.918922,1.0
10010.0,40.636993,-73.919243,1.0
10011.0,40.633675,-73.919945,1.0
10012.0,40.632744,-73.928558,1.0
10013.0,40.639767,-73.91954,1.0
10014.0,40.633156,-73.922188,1.0
10015.0,40.625961,-73.92791,1.0
10016.0,40.630436,-73.920929,1.0
10017.0,40.634567,-73.937439,1.0
10018.0,40.632656,-73.930405,1.0
10019.0,40.632927,-73.92598,1.0
10020.0,40.641876,-73.919853,1.0
10021.0,40.645172,-73.920105,1.0
10022.0,40.647049,-73.920311,1.0
10023.0,40.648434,-73.920464,1.0
10024.0,40.650337,-73.92067,1.0
10025.0,40.652592,-73.920822,1.0
10026.0,40.654716,-73.922256,1.0
10027.0,40.655888,-73.923576,1.0
10028.0,40.652523,-73.9198,1.0
10029.0,40.65802,-73.925026,1.0
10030.0,40.657845,-73.925751,1.0
10031.0,40.650864,-73.917946,1.0
10032.0,40.659416,-73.922874,1.0
10033.0,40.658901,-73.926926,1.0
10034.0,40.660454,-73.921257,1.0
10035.0,40.662407,-73.921753,1.0
10036.0,40.664654,-73.923454,1.0
10037.0,40.667015,-73.923134,1.0
10038.0,40.668655,-73.922676,1.0
10039.0,40.649261,-73.916153,1.0
10040.0,40.648121,-73.914886,1.0
10041.0,40.646309,-73.91291,1.0
10042.0,40.644569,-73.910973,1.0
10043.0,40.642895,-73.909096,1.0
10044.0,40.641418,-73.907463,1.0
10045.0,40.642082,-73.906967,1.0
10046.0,40.639885,-73.905754,1.0
10047.0,40.643497,-73.904732,1.0
10048.0,40.638294,-73.903984,1.0
10049.0,40.641064,-73.904854,1.0
10050.0,40.636494,-73.901978,1.0
10051.0,40.63501,-73.90033,1.0
10052.0,40.635109,-73.900948,1.0
10053.0,40.633358,-73.898483,1.0
10054.0,40.634235,-73.902298,1.0
10055.0,40.631702,-73.896645,1.0
10056.0,40.630432,-73.895226,1.0
10057.0,40.630749,-73.894196,1.0
10058.0,40.631927,-73.892372,1.0
10059.0,40.632824,-73.890984,1.0
10060.0,40.634007,-73.889099,1.0
10061.0,40.634937,-73.887657,1.0
10062.0,40.635963,-73.886063,1.0
10063.0,40.637283,-73.884018,1.0
10064.0,40.638924,-73.881554,1.0
10065.0,40.611717,-74.035072,1.0
10066.0,40.616993,-74.033806,1.0
10067.0,40.656216,-73.90815,1.0
10068.0,40.655952,-73.912735,1.0
10069.0,40.655914,-73.910339,1.0
10070.0,40.656479,-73.906265,1.0
10071.0,40.657257,-73.9142,1.0
10072.0,40.656345,-73.907188,1.0
10073.0,40.656666,-73.904999,1.0
10074.0,40.655548,-73.91581,1.0
10075.0,40.658955,-73.916077,1.0
10076.0,40.654556,-73.917358,1.0
10077.0,40.641846,-73.98513,1.0
10078.0,40.640915,-73.986649,1.0
10079.0,40.642204,-73.98877,1.0
10080.0,40.643421,-73.990791,1.0
10081.0,40.644894,-73.993225,1.0
10082.0,40.64592,-73.994926,1.0
10083.0,40.647522,-73.997612,1.0
10084.0,40.648861,-73.999825,1.0
10085.0,40.646351,-73.998154,1.0
10086.0,40.650185,-74.002014,1.0
10087.0,40.644672,-73.999908,1.0
10088.0,40.651234,-74.003754,1.0
10089.0,40.652897,-74.006516,1.0
10090.0,40.652916,-74.005714,1.0
10091.0,40.653698,-74.007835,1.0
10092.0,40.654583,-74.004776,1.0
10093.0,40.655556,-74.010803,1.0
10094.0,40.656498,-74.012108,1.0
10095.0,40.654232,-74.008484,1.0
10096.0,40.655155,-74.007164,1.0
10097.0,40.670197,-73.922546,1.0
10098.0,40.671112,-73.922447,1.0
10099.0,40.673382,-73.922226,1.0
10100.0,40.670048,-73.922615,1.0
10101.0,40.666862,-73.922798,1.0
10102.0,40.674252,-73.922142,1.0
10103.0,40.674587,-73.927856,1.0
10104.0,40.673222,-73.925217,1.0
10105.0,40.675621,-73.927887,1.0
10106.0,40.671711,-73.925354,1.0
10107.0,40.675739,-73.930038,1.0
10108.0,40.675896,-73.932816,1.0
10109.0,40.676075,-73.936142,1.0
10110.0,40.676193,-73.938332,1.0
10111.0,40.67635,-73.941154,1.0
10112.0,40.677483,-73.938728,1.0
10113.0,40.676495,-73.943916,1.0
10114.0,40.679344,-73.93856,1.0
10115.0,40.679226,-73.963608,1.0
10116.0,40.680042,-73.967522,1.0
10117.0,40.680717,-73.970741,1.0
10118.0,40.681667,-73.975281,1.0
10119.0,40.682133,-73.976761,1.0
10120.0,40.683167,-73.979416,1.0
10121.0,40.683865,-73.981209,1.0
10122.0,40.685314,-73.980911,1.0
10123.0,40.685921,-73.982506,1.0
10124.0,40.686733,-73.984589,1.0
10125.0,40.68441,-73.978607,1.0
10126.0,40.687565,-73.986725,1.0
10127.0,40.683968,-73.977486,1.0
10128.0,40.699825,-73.910812,1.0
10129.0,40.699867,-73.907951,1.0
10130.0,40.700176,-73.905251,1.0
10131.0,40.700409,-73.903076,1.0
10132.0,40.700443,-73.900993,1.0
10133.0,40.700451,-73.899612,1.0
10134.0,40.700584,-73.896362,1.0
10135.0,40.700871,-73.892937,1.0
10136.0,40.701019,-73.89106,1.0
10137.0,40.701252,-73.888451,1.0
10138.0,40.701363,-73.887108,1.0
10139.0,40.701519,-73.885254,1.0
10140.0,40.701714,-73.882927,1.0
10141.0,40.701862,-73.881111,1.0
10142.0,40.702076,-73.878357,1.0
10143.0,40.702362,-73.874954,1.0
10144.0,40.702545,-73.87265,1.0
10145.0,40.702774,-73.869881,1.0
10146.0,40.702988,-73.867325,1.0
10147.0,40.703121,-73.865723,1.0
10148.0,40.703274,-73.863876,1.0
10149.0,40.703217,-73.861496,1.0
10150.0,40.70293,-73.858925,1.0
10151.0,40.702744,-73.857193,1.0
10152.0,40.702572,-73.855568,1.0
10153.0,40.702473,-73.854706,1.0
10154.0,40.702,-73.850372,1.0
10155.0,40.701118,-73.842384,1.0
10156.0,40.700779,-73.839272,1.0
10157.0,40.70042,-73.836044,1.0
10158.0,40.700306,-73.834999,1.0
10159.0,40.699627,-73.832565,1.0
10160.0,40.70015,-73.832466,1.0
10161.0,40.658112,-73.890434,1.0
10162.0,40.656673,-73.889366,1.0
10163.0,40.655617,-73.887848,1.0
10164.0,40.656326,-73.886223,1.0
10165.0,40.657448,-73.883621,1.0
10166.0,40.666275,-73.862297,1.0
10167.0,40.664642,-73.863068,1.0
10168.0,40.668201,-73.862427,1.0
10169.0,40.669971,-73.861122,1.0
10170.0,40.665829,-73.86557,1.0
10171.0,40.665146,-73.867531,1.0
10172.0,40.694504,-73.987122,1.0
10173.0,40.695957,-73.986778,1.0
10174.0,40.693466,-73.981499,1.0
10175.0,40.696426,-73.983086,1.0
10176.0,40.693432,-73.979332,1.0
10177.0,40.696457,-73.987,1.0
10178.0,40.691738,-73.987221,1.0
10179.0,40.69828,-73.982521,1.0
10180.0,40.70015,-73.982811,1.0
10181.0,40.693356,-73.977371,1.0
10182.0,40.693279,-73.975388,1.0
10183.0,40.573448,-73.992111,1.0
10184.0,40.572922,-73.995079,1.0
10185.0,40.573338,-74.00219,1.0
10186.0,40.700157,-73.832535,1.0
10187.0,40.700386,-73.834763,1.0
10188.0,40.700562,-73.836319,1.0
10189.0,40.700855,-73.838997,1.0
10190.0,40.701099,-73.841225,1.0
10191.0,40.702126,-73.850571,1.0
10192.0,40.702614,-73.855011,1.0
10193.0,40.702709,-73.855881,1.0
10194.0,40.702976,-73.858246,1.0
10195.0,40.703281,-73.861084,1.0
10196.0,40.70335,-73.864212,1.0
10197.0,40.703201,-73.866051,1.0
